Vildagliptin|Used to reduce hyperglycemia in type 2 diabetes mellitus.|Dipeptidyl-Peptidase IV Inhibitors
Voacamine|For the treatment of malaria. Also under investigation for the modulation of multidrug resistance in cancer cells.|Antimalarials
Voglibose|For the treatment of diabetes. It is specifically used for lowering post-prandial blood glucose levels thereby reducing the risk of macrovascular complications.|function
Enoximone|For the treatment of congestive heart failure.|function
Bepotastine|For the symptomatic treatment of itchy eyes (caused by IgE-induced mast cell degranulation) due to allergic conjunctivitis.|Mast Cell Stabilizers
Vapreotide|For the treatment of esophageal variceal bleeding in patients with cirrhotic liver disease and has also shown efficacy in the treatment of patients with AIDS-related diarrhea.|Antineoplastic Agents
Pegaptanib|For the treatment of neovascular (wet) age-related macular degeneration.|component
Milnacipran|Milnacipran is used to treat moderate to severe clinical depression but this indication is not yet FDA-approved in the USA. Milnacipran is labelled for the treatment of fibromyalgia pain. |Serotonin Uptake Inhibitors
Lucinactant|Intended for the prevention of respiratory distress syndrome (RDS) in premature infants at high risk for RDS. |Pulmonary Surfactants
Ximelagatran|For the treatment of acute deep vein thrombosis.|Antithrombins
Nesiritide|For the intravenous treatment of patients with acutely decompensated congestive heart failure who have dyspnea at rest or with minimal activity.|Cardiovascular Agents
Thymalfasin|Indicated as an adjuvant for influenza vaccine in elderly patients and as an adjuvant for both influenza and hepatitis B vaccines in chronic hemodialysis patients who failed to achieve adequate antibody titers from previous immunization.|Antineoplastic Agents
Oritavancin|Investigated for use/treatment in bacterial infection and skin infections/disorders.|Anti-Bacterial Agents
Clevidipine|For the treatment of hypertension.|component
Permethrin|For the treatment of infestation with <i>Sarcoptes scabiei</i> (scabies).|component
Defibrotide|Defibrotide is used to treat or prevent a failure of normal blood flow (occlusive venous disease, OVD) in the liver of patients who have had bone marrow transplants or received certain drugs such as oral estrogens, mercaptopurine, and many others. |Antithrombins
Ospemifene|Ospemifene is used for the treatment of moderate to dyspareunia, a symptom of vulvar and vaginal atrophy, due to menopause.|Estrogen Antagonists
Crofelemer|For the symptomatic treatment of non-infectious diarrhea in adult patients with HIV/AIDS who are taking antiretroviral therapy.|component
Tamibarotene|Investigated for use/treatment in leukemia (unspecified).|Antineoplastic Agents
Iloperidone|Treatment of acute schizophrenia. |component
Lofexidine|Investigated for use/treatment in addictions and substance abuse.|Antihypertensive Agents
Ezogabine|Adjuvant treatment of partial-onset seizures. |Anticonvulsants
Lucanthone|Intended for use as a radiation sensitizer in the treatment of brain cancer.|Antineoplastic Agents
Ingenol Mebutate|For the topical treatment of actinic keratosis.|Antineoplastic Agents
Indacaterol|For the long term, once-daily-dosing maintenance of airflow obstruction in patients with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and/or emphysema.|component
Trabectedin|Indicated for treatment of advanced soft tissue sarcoma in patients refractory to or unsuitable to receive anthracycline or ifosfamide chemotherapy in Europe, Russia and South Korea. Approved for orphan drug status by the U.S. FDA for treatment of soft tissue sarcomas and ovarian cancer. Investigated for use/treatment in cancer/tumors (unspecified), gastric cancer, ovarian cancer, pediatric indications, sarcoma, and solid tumors.|Antineoplastic Agents, Alkylating
Silver sulfadiazine|Indicated as an adjunct for the prevention and treatment of wound sepsis in patients with second- and third-degree burns.|Anti-Bacterial Agents
Methsuximide|For the control of absence (petit mal) seizures that are refractory to other drugs.|Anticonvulsants
Natural alpha interferon|Investigated for use/treatment in hepatitis (viral, C), leukemia (lymphoid), leukemia (myeloid), leukemia (unspecified), and melanoma.|Antineoplastic Agents
Glatiramer Acetate|For reduction of the frequency of relapses in patients with Relapsing-Remitting Multiple Sclerosis.|Adjuvants, Immunologic
Gallium nitrate|For the treatment of hypercalcemia. Also intended for the treatment of non-hodgkin's lymphoma.|function
Ecabet|For the treatment of reflux oesophagitis and peptic ulcer disease.|process
Ibudilast|For the treatment of multiple sclerosis, asthma, and cerebrovascular disease.|Platelet Aggregation Inhibitors
AST-120|Crohn's Disease, Ulcerative Colitis, Crohn's Disease, Irritable Bowel Syndrome (IBS),and Gastrointestinal Diseases|function
Rotigotine|For use/treatment in neurologic disorders and parkinson's disease as well as moderate-to-severe primary Restless Legs Syndrome.|Antidyskinetics
Samarium (153sm) lexidronam|Investigated for use/treatment in bone metastases, multiple myeloma, prostate cancer, and rheumatoid arthritis.|
transdermal testosterone gel|Investigated for use/treatment in male hormonal deficiencies/abnormalities and sexual dysfunction (female).|
hepatitis B immune globulin|Investigated for use/treatment in hepatitis (viral, B), liver transplant surgery, and pediatric indications.|process
inhaled insulin|Type 2 Diabetes|function
Vandetanib|Vandetanib is currently approved as an alternative to local therapies for both unresectable and disseminated disease. Because Vandetanib can prolong the Q-T interval, it is contraindicated for use in patients with serious cardiac complications such as congenital long QT syndrome and uncompensated heart failure. |component
Romiplostim|Treatment of chronic immune thrombocytopenic purpura. |Colony-Stimulating Factors
Ragweed pollen extract|Investigated for use/treatment in allergic reaction.|
WF10|Investigated for use/treatment in acquired immune deficiency syndrome (AIDS) and aids-related infections, cancer/tumors (unspecified), HIV infection, and inflammatory disorders (unspecified).|component
Telaprevir|Treating chronic hepatitis C virus (genotype 1) infection in patients with compensated liver (due to liver diseases like cirrhosis) that are treatment naive or have failed therapy with interferons (either null or partial responders and treatment relapsers). |function
Mipomersen|Used in patients with homozygous familial hypercholesterolemia as an adjunct to diet and other lipid-lowering medications.|Anticholesteremic Agents
Sodium stibogluconate|For the treatment of various types of a protozoal infection called leishmaniasis, which may result from sandfly bites in tropical and temperate parts of the world. Also investigated for use/treatment in cancer/tumors (unspecified) and solid tumors.|Antineoplastic Agents
ado-trastuzumab emtansine|Used in HER2-positive, metastatic breast cancer patients who have already used taxane and/or trastuzumab for metastatic disease or had their cancer recur within 6 months of adjuvant treatment.|Antineoplastic Agents
ART-123|Investigated for use/treatment in blood preservative, blood (blood forming organ disorders, unspecified), sepsis and septicemia, and thrombosis.|function
Abiraterone|Used in combination with prednisone for the treatment of metastatic, castration-resistant prostate cancer. |function
Preotact|For use/treatment in osteoporosis.|component
Sertindole|Used in the treatment of schizophrenia.|Antipsychotic Agents
Sulfathiazole|Sulfathiazole is effective against a wide range of gram positive and gram negative pathogenic microorganisms. Although no longer used in humans, it is used in cattle.|Anti-Infective Agents
Mianserin|For the treatment of depression.|Antidepressive Agents, Second-Generation
Teicoplanin|For the treatment of bacterial infections caused by susceptible microorganisms.|Anti-Bacterial Agents
Sulfadimethoxine|For use in the treatment of infections.|Anti-Infective Agents
Acetylcysteine|Acetylcysteine is used mainly as a mucolytic and in the management of paracetamol (acetaminophen) overdose.|Antiviral Agents
Rimonabant|For use in conjunction with diet and exercise for patients with a body mass index greater than 30 kg/m<sup>2</sup>, or patients wih a BMI greater than 27 kg/m<sup>2</sup> with associated risk factors, such as type 2 diabetes or dyslipidaemia.|component
Canakinumab|Used in patients 4 years of age and older to treat Familial Cold Autoinflammatory Syndrome (FCAS) and Muckle-Wells Syndrome (MWS), which are both part of the Cryopyrin-Associated Periodic Syndromes (CAPS) as well as for patients 2 years of age and older to treat systemic juvenile idiopathic arthritis (SJIA). |Anti-Inflammatory Agents
Ipilimumab|Ipilimumab is indicated for the treatment of unresectable or metastatic melanoma in adults. |Antineoplastic Agents
Icatibant|Approved for use in acute attacks of hereditary angioedema (HAE). Investigated for use/treatment in angioedema, liver disease, and burns and burn infections.|Anti-Inflammatory Agents, Non-Steroidal
Rufinamide|Adjunct therapy for treatment of seizures associated with Lennox-Gastaut syndrome.   |component
Alogliptin|Indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. |Dipeptidyl-Peptidase IV Inhibitors
Tapentadol|The immediate-release formulation of tapentadol is indicated for the relief of moderate to severe acute pain. The long-acting formulation serves as a continuous, around-the-clock analgesic that is indicated for the relief of moderate to severe chronic pain or neuropathic pain associated with diabetic peripheral neuropathy. |component
Silodosin|Treatment for symptomatic relief of benign prostatic hyperplasia |Adrenergic alpha-1 Receptor Antagonists
Prasugrel|Indicated in combination with acetylsalicylic acid (ASA) to prevent atherothrombotic events in patients with acute coronary syndrome (ACS) who are to be managed with percutaneous coronary intervention (PCI). May be used in patients with unstable angina (UA), non-ST elevation myocardial infarction (NSTEMI), ST-elevation myocardial infarction (STEMI) who are to be managed with PCI. Prasugrel is not recommended in patients 75 years of age or greater, those that weigh<60kg, and patients with a history of stroke or transient ischemic attack due to increased risk of fatal and intracranial bleeding. |Platelet Aggregation Inhibitors
Eltrombopag|Thrombopoietin receptor agonists are pharmaceutical agents that stimulate platelet production in the bone marrow. In this, they differ from the previously discussed agents that act by attempting to curtail platelet destruction. |Thrombopoietic Agents
Tolvaptan|Treatment of symptomatic and resistant to fluid restriction euvolemic or hypervolemic hyponatremia associated with congestive heart failure, SIADH, and cirrhosis. |Vasopressin receptor antagonists
Regadenoson|Diagnostic agent for radionuclide myocardial perfusion imaging (MPI) |Diagnostic Agents
Asenapine|Used for treatment in psychosis, schizophrenia and schizoaffective disorders, manic disorders, and bipolar disorders as monotherapy or in combination.|component
Lacosamide|Lacosamide is indicated for adjunctive therapy for partial onset seizures in patients with epilepsy over 17 years old. Injection is indicated for short term use when oral therapy is not feasible. |Anticonvulsants
Rivaroxaban|Rivaroxaban is indicated for the prevention of venous thromboembolic events (VTE) in patients who have undergone total hips replacements and total knee replacement surgery; prevention of stroke and systemic embolism in patients with nonvalvular atrial fibrillation; treatment of deep vein thrombosis (DVT) and pulmonary embolism (PE); to reduce risk of recurrent DVT and/or PE. Due to a lack of safety studies, it is not recommended for use in those under 18 years old. Its use is also not recommended in those with severe renal impairment (<30mL/min).|component
Avanafil|Treatment of erectile dysfunction in males. |function
Incadronate|For the treatment of hypercalcemia associated with malignant disease.|Bone Density Conservation Agents
Droxidopa|For treatment of neurogenic orthostatic hypotension (NOH) associated with various disorders including Multiple System Atrophy, Familial Amyloid Polyneuropathy, hemodialysis induced hypotension and Parkinson's Disease. Also investigated for use/treatment in neurologic disorders, nephropathy, blood (blood forming organ disorders, unspecified), and dizzy/fainting spells.|Antiparkinson Agents
Udenafil|Investigated for use/treatment in erectile dysfunction and hypertension.|function
Sitaxentan|Investigated for use/treatment in pulmonary hypertension, connective tissue diseases, hypertension, and congestive heart failure.|component
Sulodexide|Sulodexide has been used clinically for the prophylaxis and treatment of vascular diseases with increased risk of thrombosis, including intermittent claudication, peripheral arterial occlusive disease and post-myocardial infarc-tion. Also investigated in the treatment of diabetic kidney disease and diabetic neuropathy. New anti-inflammatory properties have also extended its use in venous disease.|Antithrombins
Tocilizumab|Indicated for the treatment of adult patients with moderately to severely active rheumatoid arthritis (RA) who have had an inadequate response to one or more Disease-Modifying Anti-Rheumatic Drugs (DMARDs). It is also indicated for the treatment of active polyarticular juvenile idiopathic arthritis (PJIA) and active systemic juvenile idiopathic arthritis (SJIA) in patients 2 years of age and older.|component
Alvimopan|Used to accelerate the time to upper and lower gastrointestinal recovery following partial large or small bowel resection surgery with primary anastomosis. Also investigated for use in the treatment of pain (acute or chronic).|component
Teriparatide|For the treatment of osteoporosis in men and postmenopausal women who are at high risk for having a fracture. Also used to increase bone mass in men with primary or hypogonadal osteoporosis who are at high risk for fracture.|Bone Density Conservation Agents
Temsirolimus|For the treatment of renal cell carcinoma (RCC). Also investigated for use/treatment in breast cancer, lymphoma (unspecified), rheumatoid arthritis, and multiple myeloma.|function
Amisulpride|Investigated for use/treatment in schizophrenia and schizoaffective disorders, mania in bipolar disorder, and depression.|Antipsychotic Agents
SIMEPREVIR|Simeprevir is indicated in patient's with hepatitis C virus (HCV) genotype 1 for the treatment of chronic hepatitis as a combination therapy, which includes peginterferon alfa and ribavirin.|Protease Inhibitors
Dapagliflozin|Dapagliflozin is indicated for adjunct management of glycemic control in patients with type 2 diabetes mellitus, in combination with diet and exercise. |sodium-glucose cotransporter 2 inhibitor
Saxagliptin|Treatment of type 2 diabetes mellitus to improve glycemic control in combination with other agents or as monotherapy. |Dipeptidyl-Peptidase IV Inhibitors
Pertuzumab|Pertuzumab is indicated for use in combination with trastuzumab and docetaxel for the treatment of patients with HER2-positive metastatic breast cancer who have not received prior anti-HER2 therapy or chemotherapy for metastatic disease.|Monoclonal antibodies
Rilonacept|Rilonacept is currently used in the treatment of cryopyrin-associated periodic syndrome. In May 2012, an advisory panel for the FDA voted 11-0 against the use of Rilonacept for the treatment of gout. |Immunosuppressive Agents
Telavancin|Treatment of complicated skin infections caused by gram-positive bacteria like methicillin-susceptible or -resistant Staphylococcus aureus, vancomycin-susceptible Enterococcus faecalis, and Streptococcus pyogenes, Streptococcus agalactiae, or Streptococcus anginosus group. |Anti-Bacterial Agents
Etravirine|Indicated as an adjunct therapy in the treatment of adult HIV-1 infections resistant to therapy with other NNRTIs and antiretroviral agents. |Reverse Transcriptase Inhibitors
Tyloxapol|Used as a surfactant to aid liquefaction and removal of mucopurulent (containing mucus and pus) bronchopulmonary secretions, administered by inhalation through a nebulizer or with a stream of oxygen. Also investigated for use/treatment in cystic fibrosis and pediatric indications.|Surface-Active Agents
Pazopanib|Treatment of advanced renal cell cancer and advanced soft tissue sarcoma (in patients previously treated with chemotherapy) |component
Ceftaroline fosamil|Ceftaroline fosamil is indicated for the treatment of patients with the following infections caused by susceptible isolates of the designated microorganisms.|Cephalosporins
Agomelatine|Agomelatine is indicated for the treatment of major depressive episodes in adults.|Antidepressive Agents
Apixaban|Apixaban is to reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation. It has also been used to lower the risk of developing venous thrombosis post-orthopedic surgical procedures. |component
Peramivir|Investigated for use/treatment in influenza.|component
Bosutinib|Treatment of chronic, accelerated, or blast phase Philadelphia chromosome-positive (Ph+) chronic myelogenous leukemia (CML) with resistance or intolerance to prior therapy in adult patients. |function
Flupirtine|Investigated for use/treatment in fibromyalgia.|component
Axitinib|Used in kidney cell cancer and investigated for use/treatment in pancreatic and thyroid cancer.|component
Dalfampridine|Dalfampridine is a neurofunctional modifier that helps improve walking speed in patients with multiple sclerosis (MS). |Potassium Channel Blockers
Denosumab|Prolia is indicated for the treatment of postmenopausal women with osteoporosis at high risk for fracture. It reduces the incidence of vertebral, nonvertebral, and hip fractures. Prolia is also indicated as a treatment to increase bone mass in women at high risk for fracture receiving adjuvant aromatase inhibitor therapy for breast cancer. It can also be used in men with osteoporosis at high risk for fracture or in men receiving androgen deprivation therapy for nonmetastatic prostate cancer to increase bone mass. Xgeva is indicated for the prevention of skeletal-related events in patients with bone metastases from solid tumors.|Bone Density Conservation Agents
Liraglutide|For use in/treatment of diabetes mellitus type 2.|component
Pasireotide|For the treatment of Cushing’s disease, specifically for those patients whom pituitary surgery has not been curative or is not an option.|component
golimumab|Used in adults (i) as an adjunct to methotrexate treatment in patients with moderate to severe active rheumatoid arthritis (RA), (ii) alone or as an adjunct to methotrexate treatment in patients with active psoriatic arthritis (PsA), (iii) as a single agent in patients with active ankylosing spondylitis (AS), and (iv) as a single agent in patients with moderate to severe ulcerative colitis (UC) who require chronic steroids or have experienced intolerance or only a partial response to previous medications.|Antipsoriatic Agents
Belatacept|For prophylaxis of organ rejection. It is also used concomitantly with basiliximumab for induction therapy, mycophenolate, and corticosteriods in kidney transplant recepients that are seropositive for the Epstein-Barr virus. |Antirheumatic Agents
Vilazodone|Vilazodone is approved for treatment of acute episodes of major depression. Labeling of vilazodone describes an increased risk of suicidal thoughts in children, adolescents and young adults. The use of vilazodone in pediatrics is not indicated. Its use with monoamine oxidase inhibitors (MAOI) is contraindicated due to increased risk of serotonin syndome. Once the MAOI is discontinued, a 14-day washout period must pass before starting vilazodone.|Serotonin Uptake Inhibitors
Ethanolamine Oleate|For the treatment of patients with esophageal varices that have recently bled, to prevent rebleeding.|Sclerosing Solutions
Mepyramine|Mepyramine is a first generation antihistamine used in treating allergies, ymptomatic relief of hypersensitivity reaction, and in pruritic skin disorders.|Anti-Allergic Agents
Aprotinin|For prophylactic use to reduce perioperative blood loss and the need for blood transfusion in patients undergoing cardiopulmonary bypass in the course of coronary artery bypass graft surgery who are at an increased risk for blood loss and blood transfusion.|Hemostatics
Xylometazoline|It is used for treating nasal congestion and minor inflammation due to allergies or colds.|Nasal Decongestants
Dabigatran etexilate|Dabigatran is indicated for the prevention of venous thromboembolic events in patients who have undergone elective hip or knee replacement surgery (based on RE-NOVATE, RE-MODEL, and RE-MOBILIZE trials). In 2010, it was approved in the US and Canada for prevention of stroke and systemic embolism in patients with atrial fibrillation (approval based on the RE-LY trial). Contraindications: severe renal impairment (CrCL < 30 ml/min); haemorrhagic manifestations, bleeding diathesis or spontaneous or pharmacologic impairment of haemostasis; lesions at risk of clinically significant bleeding (e.g. extensive cerebral infarction (haemorrhagic or ischemic) in the last 6 months, active peptic ulcer disease); concomitant treatment with P-glycoprotein inhibitors (e.g. oral ketoconazole, verapamil); and those with known hypersensitivity to dabigatran, dabigatran etexilate or any ingredient used in the formulation or component of the container. As of December 2012, dabigatran is contraindicated in patients with mechanical prosthetic heart valves. |Antithrombins
Arbekacin|Arbekacin is used for the short term treatment of multi-resistant bacterial infections, such as methicillin-resistant <i>Staphylococcus aureus</i> (MRSA).|Anti-Infective Agents
Artemether|Artemether and lumefantrine combination therapy is indicated for the treatment of acute uncomplicated malaria caused by <i>Plasmodium falciparum</i>, including malaria acquired in chloroquine-resistant areas. May also be used to treat uncomplicated malaria when the <i>Plasmodium</i> species has not been identified. Indicated for use in adults and children greater than 5 kg. |Antifungal Agents
Betahistine|For the reduction of episodes of vertigo association with Ménière's disease.|Antiemetics
Degarelix|Degaralix is used for the management of advanced prostate cancer. |Gonadotropin-releasing hormone antagonist
Desvenlafaxine|Desvenlafaxine is indicated for the treatment of major depressive disorder in adults.|Serotonin Uptake Inhibitors
Dexmethylphenidate|Dexmethylphenidate is used as a treatment for ADHD, ideally in conjunction with psychological, educational, behavioral or other forms of treatment.|component
Fesoterodine|For the treatment of overactive bladder (with symptoms of urinary frequency, urgency, or urge incontinence).|Muscarinic Antagonists
Gadobutrol|For diagnostic use only. Indicated for adults and children age 2 and over for contrast enhancement during cranial and spinal MRI, and for contrast-enhanced magnetic resonance angiography (CE-MRA). Gadobutrol is particularly suited for the detection of very small lesions and for the visualization of tumors that do not readily take up contrast media. It may be a desired agent when the exclusion or demonstration of an additional pathology may influence the choice of therapy or patient management. It may also be suitable for perfusion studies in the diagnosis of stroke, detection of focal cerebral ischemia, and in studies of tumor perfusion. |Contrast Media
Iobenguane|Detection of primary and metastatic pheochromocytoma or neuroblastoma |Diagnostic Agents
Gadofosveset trisodium|Gadofosveset trisodium is indicated for use as a contrast agent in magnetic resonance angiography (MRA) to evaluate aortoiliac occlusive disease (AIOD) in adults with known or suspected peripheral vascular disease.|Contrast Media
Isometheptene|Isometheptene is a sympathomimetic drug which causes vasoconstriction. It is used for treating migraines and tension headaches.|component
Levonordefrin|Used as a topical nasal decongestant and vasoconstrictor in dentistry.|component
Lumefantrine|Lumefantrine and artemether combination therapy is indicated for the treatment of acute uncomplicated malaria caused by <i>Plasmodium falciparum</i>, including malaria acquired in chloroquine-resistant areas. May also be used to treat uncomplicated malaria when the <i>Plasmodium</i> species has not been identified. Indicated for use in adults and children greater than 5 kg. |Antimalarials
Methacholine|It is most commonly used for diagnosing bronchial hyperreactivity, using the bronchial challenge test.|component
Methyltestosterone|Methyltestosterone is an anabolic steroid hormone used to treat men with a testosterone deficiency. It is also used in women to treat breast cancer, breast pain, swelling due to pregnancy, and with the addition of estrogen it can treat symptoms of menopause.|Antineoplastic Agents, Hormonal
Naphazoline|Naphazoline is primarily indicated in conditions like Corneal vascularity, Hyperaemia, Itching, Nasal congestion, and can also be given in adjunctive therapy as an alternative drug of choice in Sinusitis|Sympathomimetics
Nilvadipine|For the management of vasospastic angina, chronic stable angina and hypertension.|component
Norelgestromin|Norelgestromin is used for contraception and menopausal hormonal therapy. Norelgestromin may potentially be used in breast cancer treatment due to its inhibitory effect on estrone sulfatase . They convert sulfated steroid precursors to estrogen during pregnancy. |Contraceptive Agents
Propylhexedrine|It is used to provide temporary symptomatic relief of nasal congestion due to colds, allergies and allergic rhinitis.|component
Potassium Iodide|Potassium Iodide is oral antithyroid agent. Potassium Iodide is used as an adjunct to other antithyroid agents in the treatment of hyperthyroidism and thyrotoxicosis and preoperatively to induce thyroid involution.|
Fospropofol|For monitored anaesthesia care sedation in patients undergoing diagnostic procedures like bronchoscopy and colonscopy or minor surgical procedures like arthroscopy and bunionectomy. |Hypnotics and Sedatives
Fosaprepitant|For the prevention of nausea and vomiting associated with highly emetogenic cancer chemotherapy.|
Stanozolol|Stanozolol is a synthetic anabolic steroid with therapeutic uses in treating C1-inhibitor deficient hereditary angioedema. C1-inhibitor is a protease that inhibits the complement system (part of the innate immune system), a biochemical chain of reactions which assists the body in removing pathogens from the body. Stanozolol may help control attacks of hereditary angioedema.  Stanozolol can be administered orally or intramuscularly. |Steroids
Buserelin|Buserelin may be used in the treatment of hormone-responsive cancers such as prostate cancer or breast cancer, estrogen-dependent conditions (such as endometriosis or uterine fibroids), and in assisted reproduction.|component
Velaglucerase alfa|Velaglucerase alfa is a hydrolytic lysosomal glucocerebroside-specific enzyme indicated for long-term enzyme replacement therapy for pediatric and adult patients with type 1 Gaucher disease.|Enzymes
Aluminum hydroxide|For relief of heartburn and acid indigestion. |Antacids
Calcium carbonate|For relief of heartburn and acid indigestion. May also be used as a nutritional supplement or to treat hypocalcemia. |Antacids
Lornoxicam|For the treatment of acute mild to moderate pain, as well as pain and inflammation of the joints caused by certain types of rheumatic diseases.|Anti-Inflammatory Agents, Non-Steroidal
Sulfaphenazole|For the treatment bacterial infections.|Anti-Bacterial Agents
Gestodene||Contraceptives, Oral, Synthetic
Ketobemidone|For the treatment of all types of severe pain, such as postoperative, cancer, kidney stones and fractures.|Analgesics, Opioid
Ambroxol|Ambroxol is indicated as “secretolytic therapy in bronchopulmonary diseases associated with abnormal mucus secretion and impaired mucus transport. It promotes mucus clearance, facilitates expectoration and eases productive cough, allowing patients to breathe freely and deeply. |Expectorants
Drotaverine|Used in the treatment of functional bowel disorders and alleviating pain in renal colic.|Analgesics
Alcaftadine|For the prevention of itching associated with allergic conjunctivitis.|Anti-Inflammatory Agents
Ammonium lactate|For the treatment of dry, scaly skin (xerosis) and ichthyosis vulgaris and for temporary relief of itching associated with these conditions.|Antipruritics
Benzyl alcohol|Ulesfia (benzyl alcohol) lotion is indicated for the topical treatment of head lice infestation in patients 6 months of age and older. Ulesfia Lotion does not have ovicidal activity.|Anesthetics, Local
Besifloxacin|Treatment of bacterial conjunctivitis. Bacterial isolates that are susceptible to besifloxacin include: CDC coryneform group G; Corynebacterium pseudodiphtheriticum; Corynebacterium striatum; Haemophilus influenzae; Moraxella lacunata; Staphylococcus aureus; Staphylococcus epidermidis; Staphylococcus hominis; Staphylococcus lugdunensis; Streptococcus mitis group; Streptococcus oralis; Streptococcus pneumoniae; Streptococcus salivarius* |Quinolones
Cabazitaxel|For treatment of patients with hormone-refractory metastatic prostate cancer previously treated with a docetaxel-containing treatment regimen.|Antineoplastic Agents
Carglumic Acid|For the treatment of acute and chronic hyperammonaemia in patients with N-acetylglutamate synthase (NAGS) deficiency. This enzyme is an important component of the urea cycle to prevent build up of neurotoxic ammonium in the blood. |
Chenodeoxycholic acid|Chenodiol is indicated for patients with radiolucent stones in well-opacifying gallbladders, in whom selective surgery would be undertaken except for the presence of increased surgical risk due to systemic disease or age. Chenodiol will not dissolve calcified (radiopaque) or radiolucent bile pigment stones.|Gastrointestinal Agents
Dalteparin|Dalteparin is used as a prophylaxis for deep-vein thrombosis and pulmonary embolisms in patients undergoing general surgery (e.g., abdominal, gynecologic, urologic), and in patients with acute medical conditions (e.g. cancer, bed rest, heart failure, severe lung disease). It is also used in patients who have severely restricted mobility, which poses a risk for thromboembolic complications. Dalteparin is also used concomitantly with aspirin and/or other therapy (e.g., nitrates, β-adrenergic blockers, clopidogrel, platelet glycoprotein [GP] IIb/IIIa-receptor inhibitors) to reduce the risk of acute cardiac ischemic events. The patients who undergo this treatment combination have unstable angina or non-ST-segment elevation/non-Q-wave myocardial infarction (i.e., non-ST-segment elevation acute coronary syndromes).It is also used in the prevention of clotting during hemodialysis and hemofiltration in connection with acute renal failure or chronic renal insufficiency.|Antithrombins
Difluprednate|For the treatment of inflammation and pain associated with ocular surgery.|Anti-Inflammatory Agents
Dimercaprol|For the treatment of arsenic, gold and mercury poisoning. Indicated in acute lead poisoning when used concomitantly with edetate calcium disodium (DB00974).|Chelating Agents
Mafenide|Mafenide is indicated in the treatment of severe burns.|
Methylnaltrexone|Treatment of opioids induced constipation in palliative patients that are inadequately responding to laxative therapy. |Narcotic Antagonists
Nepafenac|For the treatment of pain and inflammation associated with cataract surgery.|Anti-Inflammatory Agents
Niclosamide|For the treatment of tapeworm and intestinal fluke infections: Taenia saginata (Beef Tapeworm), Taenia solium (Pork Tapeworm), Diphyllobothrium latum (Fish Tapeworm), Fasciolopsis buski (large intestinal fluke). Niclosamide is also used as a molluscicide in the control of schistosomiasis.|function
Nonoxynol-9|Nonoxynol 9 is a surfactant spermicide used for contraception in spermicidal creams, jellies, foams, gel, and lubricants. It is also used in conjuction with other methods of contraception, including condoms, cervical caps and diaphragms.|Contraceptive Agents
Plerixafor|Used in combination with granulocyte-colony stimulating factor (G-CSF, filgrastim) to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with non-Hodgkin’s lymphoma (NHL) and multiple myeloma (MM).|Anti-HIV Agents
Plicamycin|For the treatment of testicular cancer, as well as hypercalcemia and hypercalciuria associated with a variety of advanced forms of cancer.|Protein Synthesis Inhibitors
Polidocanol|Polidocanol is a sclerosing agent indicated to treat uncomplicated spider veins and uncomplicated reticular veins in the lower extremity. |Sclerosing Solutions
Pralatrexate|Treatment of relapsed or refractory peripheral T-cell lymphoma. |function
Raltegravir|For the treatment of HIV-1 infection in conjunction with other antiretrovirals.|Anti-HIV Agents
Tinzaparin|Tinzaparin is used for the prevention of postoperative venous thromboembolism in patients undergoing orthopedic surgery and in patients undergoing general surgery who are at high risk of developing postoperative venous thromboembolism. It is also used for the treatment of deep vein thrombosis and/or pulmonary embolism. It is indicated for use in preventing clot formation in indwelling intravenous lines for hemodialysis.|Antithrombins
Viomycin|Viomycin is an essential component in the drug cocktail currently used to fight infections of Mycobacterium tuberculosis.|
Triclosan|Triclosan is used in a variety of common household products, including soaps, mouthwashes, dish detergents, toothpastes, deodorants, and hand sanitizers.  It is also used in health care settings in surgical scrubs and personnel hand washes.|function
Diloxanide|Diloxanide is used alone as a primary agent in the treatment of asymptomatic (cyst passers) intestinal amebiasis caused by Entamoeba histolytica. Diloxanide may also be used concurrently, or sequentially, with other agents such as the nitroimidazoles (eg. metronidazole) in the treatment of invasive or extraintestinal forms of amebiasis.|Amebicides
Azidocillin|For treatment of infection (Respiratory, GI, UTI and meningitis) due to E. coli, P. mirabilis, enterococci, Shigella, S. typhosa and other Salmonella, nonpenicillinase-producing N. gononhoeae, H. influenzae, staphylococci, streptococci including streptoc|Anti-Bacterial Agents
Pipazethate|For the treatment of cough.|Antitussive Agents
Salicylamide||Anti-Inflammatory Agents, Non-Steroidal
Sulfamoxole|For the treatment of bacterial infection.|Anti-Bacterial Agents
Antazoline|Used to relieve nasal congestion and in eye drops, usually in combination with naphazoline, to relieve the symptoms of allergic conjunctivitis.|Anti-Allergic Agents
Chloropyramine|For the treatment of allergic conjunctivitis, allergic rhinitis, bronchial asthma, and other atopic (allergic) conditions.|Histamine H1 Antagonists
